batch_id	source_pr	source_pr_url	merged_at	species	gene_symbol	change_status	review_yaml_path	review_html_path
proteostasis-pr-1217	1217	https://github.com/ai4curation/ai-gene-review/pull/1217	2026-06-02T19:59:17Z	human	KIF5B	added	genes/human/KIF5B/KIF5B-ai-review.yaml	genes/human/KIF5B/KIF5B-ai-review.html
proteostasis-pr-1217	1217	https://github.com/ai4curation/ai-gene-review/pull/1217	2026-06-02T19:59:17Z	human	LAMP1	added	genes/human/LAMP1/LAMP1-ai-review.yaml	genes/human/LAMP1/LAMP1-ai-review.html
proteostasis-pr-1217	1217	https://github.com/ai4curation/ai-gene-review/pull/1217	2026-06-02T19:59:17Z	human	MVB12A	added	genes/human/MVB12A/MVB12A-ai-review.yaml	genes/human/MVB12A/MVB12A-ai-review.html
proteostasis-pr-1217	1217	https://github.com/ai4curation/ai-gene-review/pull/1217	2026-06-02T19:59:17Z	human	MVB12B	added	genes/human/MVB12B/MVB12B-ai-review.yaml	genes/human/MVB12B/MVB12B-ai-review.html
proteostasis-pr-1217	1217	https://github.com/ai4curation/ai-gene-review/pull/1217	2026-06-02T19:59:17Z	human	PDCD6IP	added	genes/human/PDCD6IP/PDCD6IP-ai-review.yaml	genes/human/PDCD6IP/PDCD6IP-ai-review.html
proteostasis-pr-1217	1217	https://github.com/ai4curation/ai-gene-review/pull/1217	2026-06-02T19:59:17Z	human	PIK3C3	modified	genes/human/PIK3C3/PIK3C3-ai-review.yaml	genes/human/PIK3C3/PIK3C3-ai-review.html
proteostasis-pr-1217	1217	https://github.com/ai4curation/ai-gene-review/pull/1217	2026-06-02T19:59:17Z	human	PIK3R4	added	genes/human/PIK3R4/PIK3R4-ai-review.yaml	genes/human/PIK3R4/PIK3R4-ai-review.html
proteostasis-pr-1217	1217	https://github.com/ai4curation/ai-gene-review/pull/1217	2026-06-02T19:59:17Z	human	PIP5K1B	added	genes/human/PIP5K1B/PIP5K1B-ai-review.yaml	genes/human/PIP5K1B/PIP5K1B-ai-review.html
proteostasis-pr-1217	1217	https://github.com/ai4curation/ai-gene-review/pull/1217	2026-06-02T19:59:17Z	human	RAB24	added	genes/human/RAB24/RAB24-ai-review.yaml	genes/human/RAB24/RAB24-ai-review.html
proteostasis-pr-1217	1217	https://github.com/ai4curation/ai-gene-review/pull/1217	2026-06-02T19:59:17Z	human	RUBCN	added	genes/human/RUBCN/RUBCN-ai-review.yaml	genes/human/RUBCN/RUBCN-ai-review.html
proteostasis-pr-1217	1217	https://github.com/ai4curation/ai-gene-review/pull/1217	2026-06-02T19:59:17Z	human	RUBCNL	added	genes/human/RUBCNL/RUBCNL-ai-review.yaml	genes/human/RUBCNL/RUBCNL-ai-review.html
proteostasis-pr-1217	1217	https://github.com/ai4curation/ai-gene-review/pull/1217	2026-06-02T19:59:17Z	human	SH3GLB1	added	genes/human/SH3GLB1/SH3GLB1-ai-review.yaml	genes/human/SH3GLB1/SH3GLB1-ai-review.html
proteostasis-pr-1217	1217	https://github.com/ai4curation/ai-gene-review/pull/1217	2026-06-02T19:59:17Z	human	SPG11	added	genes/human/SPG11/SPG11-ai-review.yaml	genes/human/SPG11/SPG11-ai-review.html
proteostasis-pr-1217	1217	https://github.com/ai4curation/ai-gene-review/pull/1217	2026-06-02T19:59:17Z	human	SPNS1	added	genes/human/SPNS1/SPNS1-ai-review.yaml	genes/human/SPNS1/SPNS1-ai-review.html
proteostasis-pr-1217	1217	https://github.com/ai4curation/ai-gene-review/pull/1217	2026-06-02T19:59:17Z	human	STX12	added	genes/human/STX12/STX12-ai-review.yaml	genes/human/STX12/STX12-ai-review.html
proteostasis-pr-1217	1217	https://github.com/ai4curation/ai-gene-review/pull/1217	2026-06-02T19:59:17Z	human	TRAPPC1	added	genes/human/TRAPPC1/TRAPPC1-ai-review.yaml	genes/human/TRAPPC1/TRAPPC1-ai-review.html
proteostasis-pr-1217	1217	https://github.com/ai4curation/ai-gene-review/pull/1217	2026-06-02T19:59:17Z	human	TRAPPC11	added	genes/human/TRAPPC11/TRAPPC11-ai-review.yaml	genes/human/TRAPPC11/TRAPPC11-ai-review.html
proteostasis-pr-1217	1217	https://github.com/ai4curation/ai-gene-review/pull/1217	2026-06-02T19:59:17Z	human	TRAPPC12	added	genes/human/TRAPPC12/TRAPPC12-ai-review.yaml	genes/human/TRAPPC12/TRAPPC12-ai-review.html
proteostasis-pr-1217	1217	https://github.com/ai4curation/ai-gene-review/pull/1217	2026-06-02T19:59:17Z	human	TRAPPC13	added	genes/human/TRAPPC13/TRAPPC13-ai-review.yaml	genes/human/TRAPPC13/TRAPPC13-ai-review.html
proteostasis-pr-1217	1217	https://github.com/ai4curation/ai-gene-review/pull/1217	2026-06-02T19:59:17Z	human	TRAPPC3	added	genes/human/TRAPPC3/TRAPPC3-ai-review.yaml	genes/human/TRAPPC3/TRAPPC3-ai-review.html
proteostasis-pr-1217	1217	https://github.com/ai4curation/ai-gene-review/pull/1217	2026-06-02T19:59:17Z	human	TRAPPC4	added	genes/human/TRAPPC4/TRAPPC4-ai-review.yaml	genes/human/TRAPPC4/TRAPPC4-ai-review.html
proteostasis-pr-1217	1217	https://github.com/ai4curation/ai-gene-review/pull/1217	2026-06-02T19:59:17Z	human	TRAPPC5	added	genes/human/TRAPPC5/TRAPPC5-ai-review.yaml	genes/human/TRAPPC5/TRAPPC5-ai-review.html
proteostasis-pr-1217	1217	https://github.com/ai4curation/ai-gene-review/pull/1217	2026-06-02T19:59:17Z	human	TRAPPC8	added	genes/human/TRAPPC8/TRAPPC8-ai-review.yaml	genes/human/TRAPPC8/TRAPPC8-ai-review.html
proteostasis-pr-1217	1217	https://github.com/ai4curation/ai-gene-review/pull/1217	2026-06-02T19:59:17Z	human	TSG101	added	genes/human/TSG101/TSG101-ai-review.yaml	genes/human/TSG101/TSG101-ai-review.html
proteostasis-pr-1217	1217	https://github.com/ai4curation/ai-gene-review/pull/1217	2026-06-02T19:59:17Z	human	UBAP1	added	genes/human/UBAP1/UBAP1-ai-review.yaml	genes/human/UBAP1/UBAP1-ai-review.html
proteostasis-pr-1217	1217	https://github.com/ai4curation/ai-gene-review/pull/1217	2026-06-02T19:59:17Z	human	UCHL1	added	genes/human/UCHL1/UCHL1-ai-review.yaml	genes/human/UCHL1/UCHL1-ai-review.html
proteostasis-pr-1217	1217	https://github.com/ai4curation/ai-gene-review/pull/1217	2026-06-02T19:59:17Z	human	UMAD1	added	genes/human/UMAD1/UMAD1-ai-review.yaml	genes/human/UMAD1/UMAD1-ai-review.html
proteostasis-pr-1217	1217	https://github.com/ai4curation/ai-gene-review/pull/1217	2026-06-02T19:59:17Z	human	USP10	added	genes/human/USP10/USP10-ai-review.yaml	genes/human/USP10/USP10-ai-review.html
proteostasis-pr-1217	1217	https://github.com/ai4curation/ai-gene-review/pull/1217	2026-06-02T19:59:17Z	human	UVRAG	added	genes/human/UVRAG/UVRAG-ai-review.yaml	genes/human/UVRAG/UVRAG-ai-review.html
proteostasis-pr-1217	1217	https://github.com/ai4curation/ai-gene-review/pull/1217	2026-06-02T19:59:17Z	human	VPS28	added	genes/human/VPS28/VPS28-ai-review.yaml	genes/human/VPS28/VPS28-ai-review.html
proteostasis-pr-1217	1217	https://github.com/ai4curation/ai-gene-review/pull/1217	2026-06-02T19:59:17Z	human	VPS37A	added	genes/human/VPS37A/VPS37A-ai-review.yaml	genes/human/VPS37A/VPS37A-ai-review.html
proteostasis-pr-1217	1217	https://github.com/ai4curation/ai-gene-review/pull/1217	2026-06-02T19:59:17Z	human	VPS37B	added	genes/human/VPS37B/VPS37B-ai-review.yaml	genes/human/VPS37B/VPS37B-ai-review.html
proteostasis-pr-1217	1217	https://github.com/ai4curation/ai-gene-review/pull/1217	2026-06-02T19:59:17Z	human	VPS37C	added	genes/human/VPS37C/VPS37C-ai-review.yaml	genes/human/VPS37C/VPS37C-ai-review.html
proteostasis-pr-1217	1217	https://github.com/ai4curation/ai-gene-review/pull/1217	2026-06-02T19:59:17Z	human	VPS37D	added	genes/human/VPS37D/VPS37D-ai-review.yaml	genes/human/VPS37D/VPS37D-ai-review.html
proteostasis-pr-1217	1217	https://github.com/ai4curation/ai-gene-review/pull/1217	2026-06-02T19:59:17Z	human	VPS4A	added	genes/human/VPS4A/VPS4A-ai-review.yaml	genes/human/VPS4A/VPS4A-ai-review.html
proteostasis-pr-1217	1217	https://github.com/ai4curation/ai-gene-review/pull/1217	2026-06-02T19:59:17Z	human	VPS4B	added	genes/human/VPS4B/VPS4B-ai-review.yaml	genes/human/VPS4B/VPS4B-ai-review.html
proteostasis-pr-1217	1217	https://github.com/ai4curation/ai-gene-review/pull/1217	2026-06-02T19:59:17Z	human	VTI1A	added	genes/human/VTI1A/VTI1A-ai-review.yaml	genes/human/VTI1A/VTI1A-ai-review.html
proteostasis-pr-1217	1217	https://github.com/ai4curation/ai-gene-review/pull/1217	2026-06-02T19:59:17Z	human	ZFYVE26	added	genes/human/ZFYVE26/ZFYVE26-ai-review.yaml	genes/human/ZFYVE26/ZFYVE26-ai-review.html
proteostasis-batch-2026-06-03	1321	https://github.com/ai4curation/ai-gene-review/pull/1321	2026-06-03T23:46:41Z	human	ABCE1	modified	genes/human/ABCE1/ABCE1-ai-review.yaml	genes/human/ABCE1/ABCE1-ai-review.html
proteostasis-batch-2026-06-03	1322	https://github.com/ai4curation/ai-gene-review/pull/1322	2026-06-03T23:44:47Z	human	AATF	modified	genes/human/AATF/AATF-ai-review.yaml	genes/human/AATF/AATF-ai-review.html
proteostasis-batch-2026-06-03	1325	https://github.com/ai4curation/ai-gene-review/pull/1325	2026-06-03T22:41:17Z	human	AAAS	added	genes/human/AAAS/AAAS-ai-review.yaml	genes/human/AAAS/AAAS-ai-review.html
proteostasis-batch-2026-06-03	1326	https://github.com/ai4curation/ai-gene-review/pull/1326	2026-06-03T23:46:54Z	human	ABCF2	added	genes/human/ABCF2/ABCF2-ai-review.yaml	genes/human/ABCF2/ABCF2-ai-review.html
proteostasis-batch-2026-06-03	1327	https://github.com/ai4curation/ai-gene-review/pull/1327	2026-06-03T23:47:07Z	human	ABRAXAS1	added	genes/human/ABRAXAS1/ABRAXAS1-ai-review.yaml	genes/human/ABRAXAS1/ABRAXAS1-ai-review.html
proteostasis-batch-2026-06-03	1328	https://github.com/ai4curation/ai-gene-review/pull/1328	2026-06-03T23:47:28Z	human	ABTB1	added	genes/human/ABTB1/ABTB1-ai-review.yaml	genes/human/ABTB1/ABTB1-ai-review.html
proteostasis-batch-2026-06-03	1329	https://github.com/ai4curation/ai-gene-review/pull/1329	2026-06-04T05:43:25Z	human	ABRAXAS2	added	genes/human/ABRAXAS2/ABRAXAS2-ai-review.yaml	genes/human/ABRAXAS2/ABRAXAS2-ai-review.html
proteostasis-batch-2026-06-03	1331	https://github.com/ai4curation/ai-gene-review/pull/1331	2026-06-04T05:43:28Z	human	ABTB2	added	genes/human/ABTB2/ABTB2-ai-review.yaml	genes/human/ABTB2/ABTB2-ai-review.html
proteostasis-batch-2026-06-03	1332	https://github.com/ai4curation/ai-gene-review/pull/1332	2026-06-03T23:46:13Z	human	ABTB3	added	genes/human/ABTB3/ABTB3-ai-review.yaml	genes/human/ABTB3/ABTB3-ai-review.html
proteostasis-batch-2026-06-03	1339	https://github.com/ai4curation/ai-gene-review/pull/1339	2026-06-03T23:48:36Z	human	ADRB2	added	genes/human/ADRB2/ADRB2-ai-review.yaml	genes/human/ADRB2/ADRB2-ai-review.html
proteostasis-batch-2026-06-03	1341	https://github.com/ai4curation/ai-gene-review/pull/1341	2026-06-03T23:49:31Z	human	AGR2	modified	genes/human/AGR2/AGR2-ai-review.yaml	genes/human/AGR2/AGR2-ai-review.html
proteostasis-batch-2026-06-03	1344	https://github.com/ai4curation/ai-gene-review/pull/1344	2026-06-03T23:48:49Z	human	ADRM1	added	genes/human/ADRM1/ADRM1-ai-review.yaml	genes/human/ADRM1/ADRM1-ai-review.html
proteostasis-batch-2026-06-03	1345	https://github.com/ai4curation/ai-gene-review/pull/1345	2026-06-03T23:49:03Z	human	AFG3L2	added	genes/human/AFG3L2/AFG3L2-ai-review.yaml	genes/human/AFG3L2/AFG3L2-ai-review.html
proteostasis-batch-2026-06-03	1347	https://github.com/ai4curation/ai-gene-review/pull/1347	2026-06-03T22:30:39Z	human	AIP	modified	genes/human/AIP/AIP-ai-review.yaml	genes/human/AIP/AIP-ai-review.html
proteostasis-batch-2026-06-03	1349	https://github.com/ai4curation/ai-gene-review/pull/1349	2026-06-03T23:49:45Z	human	AGR3	added	genes/human/AGR3/AGR3-ai-review.yaml	genes/human/AGR3/AGR3-ai-review.html
proteostasis-batch-2026-06-03	1351	https://github.com/ai4curation/ai-gene-review/pull/1351	2026-06-03T23:49:17Z	human	AGK	added	genes/human/AGK/AGK-ai-review.yaml	genes/human/AGK/AGK-ai-review.html
proteostasis-batch-2026-06-03	1352	https://github.com/ai4curation/ai-gene-review/pull/1352	2026-06-03T23:49:58Z	human	AHCTF1	added	genes/human/AHCTF1/AHCTF1-ai-review.yaml	genes/human/AHCTF1/AHCTF1-ai-review.html
proteostasis-batch-2026-06-03	1353	https://github.com/ai4curation/ai-gene-review/pull/1353	2026-06-03T23:50:12Z	human	AHR	added	genes/human/AHR/AHR-ai-review.yaml	genes/human/AHR/AHR-ai-review.html
proteostasis-batch-2026-06-03	1355	https://github.com/ai4curation/ai-gene-review/pull/1355	2026-06-03T23:50:26Z	human	AIPL1	added	genes/human/AIPL1/AIPL1-ai-review.yaml	genes/human/AIPL1/AIPL1-ai-review.html
proteostasis-batch-2026-06-03	1358	https://github.com/ai4curation/ai-gene-review/pull/1358	2026-06-03T23:50:40Z	human	AIRE	added	genes/human/AIRE/AIRE-ai-review.yaml	genes/human/AIRE/AIRE-ai-review.html
proteostasis-batch-2026-06-03	1360	https://github.com/ai4curation/ai-gene-review/pull/1360	2026-06-03T23:50:53Z	human	AKIRIN1	added	genes/human/AKIRIN1/AKIRIN1-ai-review.yaml	genes/human/AKIRIN1/AKIRIN1-ai-review.html
proteostasis-batch-2026-06-03	1361	https://github.com/ai4curation/ai-gene-review/pull/1361	2026-06-04T05:01:10Z	human	AKIRIN2	added	genes/human/AKIRIN2/AKIRIN2-ai-review.yaml	genes/human/AKIRIN2/AKIRIN2-ai-review.html
proteostasis-batch-2026-06-03	1362	https://github.com/ai4curation/ai-gene-review/pull/1362	2026-06-03T23:51:14Z	human	AKT1	modified	genes/human/AKT1/AKT1-ai-review.yaml	genes/human/AKT1/AKT1-ai-review.html
proteostasis-batch-2026-06-03	1363	https://github.com/ai4curation/ai-gene-review/pull/1363	2026-06-03T23:51:28Z	human	AMBRA1	added	genes/human/AMBRA1/AMBRA1-ai-review.yaml	genes/human/AMBRA1/AMBRA1-ai-review.html
proteostasis-batch-2026-06-03	1364	https://github.com/ai4curation/ai-gene-review/pull/1364	2026-06-03T23:52:22Z	human	ARF1	added	genes/human/ARF1/ARF1-ai-review.yaml	genes/human/ARF1/ARF1-ai-review.html
proteostasis-batch-2026-06-03	1365	https://github.com/ai4curation/ai-gene-review/pull/1365	2026-06-03T23:52:08Z	human	ANKZF1	added	genes/human/ANKZF1/ANKZF1-ai-review.yaml	genes/human/ANKZF1/ANKZF1-ai-review.html
proteostasis-batch-2026-06-03	1366	https://github.com/ai4curation/ai-gene-review/pull/1366	2026-06-03T23:51:55Z	human	ANKFY1	added	genes/human/ANKFY1/ANKFY1-ai-review.yaml	genes/human/ANKFY1/ANKFY1-ai-review.html
proteostasis-batch-2026-06-03	1367	https://github.com/ai4curation/ai-gene-review/pull/1367	2026-06-03T23:51:41Z	human	ANAPC2	added	genes/human/ANAPC2/ANAPC2-ai-review.yaml	genes/human/ANAPC2/ANAPC2-ai-review.html
proteostasis-batch-2026-06-03	1368	https://github.com/ai4curation/ai-gene-review/pull/1368	2026-06-03T23:52:36Z	human	ARL8A	added	genes/human/ARL8A/ARL8A-ai-review.yaml	genes/human/ARL8A/ARL8A-ai-review.html
proteostasis-batch-2026-06-03	1369	https://github.com/ai4curation/ai-gene-review/pull/1369	2026-06-04T05:01:24Z	human	ARL8B	added	genes/human/ARL8B/ARL8B-ai-review.yaml	genes/human/ARL8B/ARL8B-ai-review.html
proteostasis-batch-2026-06-03	1370	https://github.com/ai4curation/ai-gene-review/pull/1370	2026-06-03T23:53:04Z	human	ASCC1	added	genes/human/ASCC1/ASCC1-ai-review.yaml	genes/human/ASCC1/ASCC1-ai-review.html
proteostasis-batch-2026-06-03	1371	https://github.com/ai4curation/ai-gene-review/pull/1371	2026-06-03T23:53:24Z	human	ASCC3	added	genes/human/ASCC3/ASCC3-ai-review.yaml	genes/human/ASCC3/ASCC3-ai-review.html
proteostasis-batch-2026-06-03	1372	https://github.com/ai4curation/ai-gene-review/pull/1372	2026-06-03T20:04:35Z	human	ATAD1	added	genes/human/ATAD1/ATAD1-ai-review.yaml	genes/human/ATAD1/ATAD1-ai-review.html
proteostasis-batch-2026-06-03	1373	https://github.com/ai4curation/ai-gene-review/pull/1373	2026-06-04T05:01:38Z	human	ASCC2	added	genes/human/ASCC2/ASCC2-ai-review.yaml	genes/human/ASCC2/ASCC2-ai-review.html
proteostasis-batch-2026-06-03	1374	https://github.com/ai4curation/ai-gene-review/pull/1374	2026-06-04T05:43:31Z	human	ARNT	added	genes/human/ARNT/ARNT-ai-review.yaml	genes/human/ARNT/ARNT-ai-review.html
proteostasis-batch-2026-06-03	1375	https://github.com/ai4curation/ai-gene-review/pull/1375	2026-06-03T23:53:51Z	human	ATG2A	added	genes/human/ATG2A/ATG2A-ai-review.yaml	genes/human/ATG2A/ATG2A-ai-review.html
proteostasis-batch-2026-06-03	1376	https://github.com/ai4curation/ai-gene-review/pull/1376	2026-06-03T23:56:57Z	human	ATL3	added	genes/human/ATL3/ATL3-ai-review.yaml	genes/human/ATL3/ATL3-ai-review.html
proteostasis-batch-2026-06-03	1377	https://github.com/ai4curation/ai-gene-review/pull/1377	2026-06-04T05:43:35Z	human	ATG2B	added	genes/human/ATG2B/ATG2B-ai-review.yaml	genes/human/ATG2B/ATG2B-ai-review.html
proteostasis-batch-2026-06-03	1378	https://github.com/ai4curation/ai-gene-review/pull/1378	2026-06-03T23:48:08Z	human	ATP6AP2	added	genes/human/ATP6AP2/ATP6AP2-ai-review.yaml	genes/human/ATP6AP2/ATP6AP2-ai-review.html
proteostasis-batch-2026-06-03	1379	https://github.com/ai4curation/ai-gene-review/pull/1379	2026-06-03T23:53:38Z	human	ATAD3A	added	genes/human/ATAD3A/ATAD3A-ai-review.yaml	genes/human/ATAD3A/ATAD3A-ai-review.html
proteostasis-batch-2026-06-03	1380	https://github.com/ai4curation/ai-gene-review/pull/1380	2026-06-03T23:55:38Z	human	ATP6V0C	modified	genes/human/ATP6V0C/ATP6V0C-ai-review.yaml	genes/human/ATP6V0C/ATP6V0C-ai-review.html
proteostasis-batch-2026-06-03	1381	https://github.com/ai4curation/ai-gene-review/pull/1381	2026-06-04T05:47:30Z	human	ATP6V0A1	added	genes/human/ATP6V0A1/ATP6V0A1-ai-review.yaml	genes/human/ATP6V0A1/ATP6V0A1-ai-review.html
proteostasis-batch-2026-06-03	1382	https://github.com/ai4curation/ai-gene-review/pull/1382	2026-06-03T23:54:12Z	human	ATP13A1	added	genes/human/ATP13A1/ATP13A1-ai-review.yaml	genes/human/ATP13A1/ATP13A1-ai-review.html
proteostasis-batch-2026-06-03	1383	https://github.com/ai4curation/ai-gene-review/pull/1383	2026-06-03T23:54:39Z	human	ATP6AP1	added	genes/human/ATP6AP1/ATP6AP1-ai-review.yaml	genes/human/ATP6AP1/ATP6AP1-ai-review.html
proteostasis-batch-2026-06-03	1384	https://github.com/ai4curation/ai-gene-review/pull/1384	2026-06-03T22:32:19Z	human	ATP6V0B	modified	genes/human/ATP6V0B/ATP6V0B-ai-review.yaml	genes/human/ATP6V0B/ATP6V0B-ai-review.html
proteostasis-batch-2026-06-03	1385	https://github.com/ai4curation/ai-gene-review/pull/1385	2026-06-03T23:55:51Z	human	ATP6V0D2	modified	genes/human/ATP6V0D2/ATP6V0D2-ai-review.yaml	genes/human/ATP6V0D2/ATP6V0D2-ai-review.html
proteostasis-batch-2026-06-03	1386	https://github.com/ai4curation/ai-gene-review/pull/1386	2026-06-03T23:54:25Z	human	ATP23	added	genes/human/ATP23/ATP23-ai-review.yaml	genes/human/ATP23/ATP23-ai-review.html
proteostasis-batch-2026-06-03	1387	https://github.com/ai4curation/ai-gene-review/pull/1387	2026-06-03T20:55:19Z	human	ATP6V0A4	added	genes/human/ATP6V0A4/ATP6V0A4-ai-review.yaml	genes/human/ATP6V0A4/ATP6V0A4-ai-review.html
proteostasis-batch-2026-06-03	1388	https://github.com/ai4curation/ai-gene-review/pull/1388	2026-06-04T05:47:33Z	human	ATP6V0A2	added	genes/human/ATP6V0A2/ATP6V0A2-ai-review.yaml	genes/human/ATP6V0A2/ATP6V0A2-ai-review.html
proteostasis-batch-2026-06-03	1389	https://github.com/ai4curation/ai-gene-review/pull/1389		human	ATP6V0D1	added	genes/human/ATP6V0D1/ATP6V0D1-ai-review.yaml	genes/human/ATP6V0D1/ATP6V0D1-ai-review.html
proteostasis-batch-2026-06-06				human	ATP6V1A	added	genes/human/ATP6V1A/ATP6V1A-ai-review.yaml	genes/human/ATP6V1A/ATP6V1A-ai-review.html
proteostasis-batch-2026-06-06				human	ATP6V1B2	added	genes/human/ATP6V1B2/ATP6V1B2-ai-review.yaml	genes/human/ATP6V1B2/ATP6V1B2-ai-review.html
proteostasis-batch-2026-06-06				human	ATP6V1C1	added	genes/human/ATP6V1C1/ATP6V1C1-ai-review.yaml	genes/human/ATP6V1C1/ATP6V1C1-ai-review.html
proteostasis-batch-2026-06-06				human	ATP6V1D	added	genes/human/ATP6V1D/ATP6V1D-ai-review.yaml	genes/human/ATP6V1D/ATP6V1D-ai-review.html
proteostasis-batch-2026-06-06				human	ATP6V1E1	added	genes/human/ATP6V1E1/ATP6V1E1-ai-review.yaml	genes/human/ATP6V1E1/ATP6V1E1-ai-review.html
proteostasis-batch-2026-06-06				human	ATP6V1F	added	genes/human/ATP6V1F/ATP6V1F-ai-review.yaml	genes/human/ATP6V1F/ATP6V1F-ai-review.html
proteostasis-batch-2026-06-06				human	ATP6V1G1	added	genes/human/ATP6V1G1/ATP6V1G1-ai-review.yaml	genes/human/ATP6V1G1/ATP6V1G1-ai-review.html
proteostasis-batch-2026-06-06				human	ATP6V1H	added	genes/human/ATP6V1H/ATP6V1H-ai-review.yaml	genes/human/ATP6V1H/ATP6V1H-ai-review.html
proteostasis-batch-2026-06-06				human	ATP6V0E1	added	genes/human/ATP6V0E1/ATP6V0E1-ai-review.yaml	genes/human/ATP6V0E1/ATP6V0E1-ai-review.html
proteostasis-batch-2026-06-06				human	CANX	added	genes/human/CANX/CANX-ai-review.yaml	genes/human/CANX/CANX-ai-review.html
proteostasis-batch-2026-06-06				human	CALR	added	genes/human/CALR/CALR-ai-review.yaml	genes/human/CALR/CALR-ai-review.html
proteostasis-batch-2026-06-06				human	CCDC47	added	genes/human/CCDC47/CCDC47-ai-review.yaml	genes/human/CCDC47/CCDC47-ai-review.html
proteostasis-batch-2026-06-06				human	CAMLG	added	genes/human/CAMLG/CAMLG-ai-review.yaml	genes/human/CAMLG/CAMLG-ai-review.html
proteostasis-batch-2026-06-06				human	BAG2	added	genes/human/BAG2/BAG2-ai-review.yaml	genes/human/BAG2/BAG2-ai-review.html
proteostasis-batch-2026-06-06				human	CACYBP	added	genes/human/CACYBP/CACYBP-ai-review.yaml	genes/human/CACYBP/CACYBP-ai-review.html
proteostasis-batch-2026-06-06				human	CAND1	added	genes/human/CAND1/CAND1-ai-review.yaml	genes/human/CAND1/CAND1-ai-review.html
proteostasis-batch-2026-06-06				human	BNIP3L	added	genes/human/BNIP3L/BNIP3L-ai-review.yaml	genes/human/BNIP3L/BNIP3L-ai-review.html
proteostasis-batch-2026-06-06				human	BCL2L13	added	genes/human/BCL2L13/BCL2L13-ai-review.yaml	genes/human/BCL2L13/BCL2L13-ai-review.html
proteostasis-batch-2026-06-06				human	AUP1	added	genes/human/AUP1/AUP1-ai-review.yaml	genes/human/AUP1/AUP1-ai-review.html
proteostasis-batch-2026-06-06				human	CALCOCO1	added	genes/human/CALCOCO1/CALCOCO1-ai-review.yaml	genes/human/CALCOCO1/CALCOCO1-ai-review.html
